"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
369453																																																																																																																																																																																																																																																	
369659																																																																																																																																																																																																																																																	
370020																																																																																																																																																																																																																																																	
370271																																																																																																																																																																																																																																																	
370347																																																																																																																																																																																																																																																	
370721																																																																																																																																																																																																																																																	
370833																																																																																																																																																																																																																																																	
370954																																																																																																																																																																																																																																																	
371223																																																																																																																																																																																																																																																	
371232																																																																																																																																																																																																																																																	
371362																																																																																																																																																																																																																																																	
371559																																																																																																																																																																																																																																																	
371755																																																																																																																																																																																																																																																	
371849																																																																																																																																																																																																																																																	
371924																																																																																																																																																																																																																																																	
371942																																																																																																																																																																																																																																																	
372444																																																																																																																																																																																																																																																	
372538																																																																																																																																																																																																																																																	
372640																																																																																																																																																																																																																																																	
372855																																																																																																																																																																																																																																																	
373272																																																																																																																																																																																																																																																	
373553																																																																																																																																																																																																																																																	
373601																																																																																																																																																																																																																																																	
374130																																																																																																																																																																																																																																																	
374653																																																																																																																																																																																																																																																	
374774																																																																																																																																																																																																																																																	
375034																																																																																																																																																																																																																																																	
375043																																																																																																																																																																																																																																																	
375379																																																																																																																																																																																																																																																	
375502																																																																																																																																																																																																																																																	
375566																																																																																																																																																																																																																																																	
375650																																																																																																																																																																																																																																																	
376237																																																																																																																																																																																																																																																	
376273																																																																																																																																																																																																																																																	
376442																																																																																																																																																																																																																																																	
376947																																																																																																																																																																																																																																																	
377663																																																																																																																																																																																																																																																	
377850																																																																																																																																																																																																																																																	
377908																																																																																																																																																																																																																																																	
378044																																																																																																																																																																																																																																																	
378110																																																																																																																																																																																																																																																	
379050																																																																																																																																																																																																																																																	
379153																																																																																																																																																																																																																																																	
379470																																																																																																																																																																																																																																																	
379649																																																																																																																																																																																																																																																	
379920																																																																																																																																																																																																																																																	
380346																																																																																																																																																																																																																																																	
380458																																																																																																																																																																																																																																																	
380533																																																																																																																																																																																																																																																	
380654																																																																																																																																																																																																																																																	
380878																																																																																																																																																																																																																																																	
380944																																																																																																																																																																																																																																																	
381026																																																																																																																																																																																																																																																	
381343																																																																																																																																																																																																																																																	
381839																																																																																																																																																																																																																																																	
381932																																																																																																																																																																																																																																																	
381950																																																																																																																																																																																																																																																	
382050																																																																																																																																																																																																																																																	
382069																																																																																																																																																																																																																																																	
382256																																																																																																																																																																																																																																																	
382274																																																																																																																																																																																																																																																	
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																																																																																																																	
382658																																																																																																																																																																																																																																																	
382742																																																																																																																																																																																																																																																	
382854																																																																																																																																																																																																																																																	
384018																																																																																																																																																																																																																																																	
384278																																																																																																																																																																																																																																																	
384353																																																																																																																																																																																																																																																	
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																																																																																																																																																																																																																	
385471																																																																																																																																																																																																																																																	
385547																																																																																																																																																																																																																																																	
385686																																																																																																																																																																																																																																																	
386432																																																																																																																																																																																																																																																	
386450																																																																																																																																																																																																																																																	
386731																																																																																																																																																																																																																																																	
386825																																																																																																																																																																																																																																																	
386852																																																																																																																																																																																																																																																	
387055																																																																																																																																																																																																																																																	
387671																																																																																																																																																																																																																																																	
388155																																																																																																																																																																																																																																																	
388258																																																																																																																																																																																																																																																	
388557																																																																																																																																																																																																																																																	
388744																																																																																																																																																																																																																																																	
388753																																																																																																																																																																																																																																																	
388874																																																																																																																																																																																																																																																	
388940																																																																																																																																																																																																																																																	
389358																																																																																																																																																																																																																																																	
389376																																																																																																																																																																																																																																																	
389826																																																																																																																																																																																																																																																	
390372																																																																																																																																																																																																																																																	
390840																																																																																																																																																																																																																																																	
391418																																																																																																																																																																																																																																																	
391557																																																																																																																																																																																																																																																	
391575	1780310	2698	0	0	877698	292222	57737	234485	0	348013	338247	0	0	0	351787	44353	5581	0	0	0	0	0	0	341314	1756	6327	818	324586	785308	285241	165506	487600	223602	223602	0	650	0	222952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45522	22761	0	0	1	22760	786498	285891	165891	733312	0	57178	82946	733312	877698	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440671				0	0	0	9766	0	38950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162651	0	0	159107	3544	0	0	0	4414	0	0	0	0	1604	2810	193723	0	35781	76	0	157866	0	0	0	7796	0	0	0	0	0	0	0	0	0	0	
391959																																																																																																																																																																																																																																																	
391977																																																																																																																																																																																																																																																	
392152																																																																																																																																																																																																																																																	
392255																																																																																																																																																																																																																																																	
392778																																																																																																																																																																																																																																																	
393252																																																																																																																																																																																																																																																	
393355																																																																																																																																																																																																																																																	
393953																																																																																																																																																																																																																																																	
394156																																																																																																																																																																																																																																																	
394259																																																																																																																																																																																																																																																	
395238																																																																																																																																																																																																																																																	
396057																																																																																																																																																																																																																																																	
396244																																																																																																																																																																																																																																																	
396253																																																																																																																																																																																																																																																	
396356																																																																																																																																																																																																																																																	
396954																																																																																																																																																																																																																																																	
397456																																																																																																																																																																																																																																																	
397531																																																																																																																																																																																																																																																	
397540																																																																																																																																																																																																																																																	
397559																																																																																																																																																																																																																																																	
397755																																																																																																																																																																																																																																																	
397858																																																																																																																																																																																																																																																	
398051																																																																																																																																																																																																																																																	
398248																																																																																																																																																																																																																																																	
398668	1419144	0	0	0	124848	361935	338763	22897	275	0	0	0	0	0	51611	25003	0	0	0	0	0	0	0	980595	9150	173	0	114958	399524	48073	0	115233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399524	48073	0	115233	0	9615	0	115233	124848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856314	0	0	0	0	0	0	0	0	0	0	
398837																																																																																																																																																																																																																																																	
399357																																																																																																																																																																																																																																																	
399517																																																																																																																																																																																																																																																	
399731																																																																																																																																																																																																																																																	
399973																																																																																																																																																																																																																																																	
400057																																																																																																																																																																																																																																																	
400141																																																																																																																																																																																																																																																	
400365																																																																																																																																																																																																																																																	
400767																																																																																																																																																																																																																																																	
401072																																																																																																																																																																																																																																																	
401559																																																																																																																																																																																																																																																	
401755																																																																																																																																																																																																																																																	
401906																																																																																																																																																																																																																																																	
401951																																																																																																																																																																																																																																																	
402846																																																																																																																																																																																																																																																	
402873																																																																																																																																																																																																																																																	
403067																																																																																																																																																																																																																																																	
403151																																																																																																																																																																																																																																																	
403179																																																																																																																																																																																																																																																	
403254																																																																																																																																																																																																																																																	
403656																																																																																																																																																																																																																																																	
403870																																																																																																																																																																																																																																																	
403946																																																																																																																																																																																																																																																	
404653																																																																																																																																																																																																																																																	
404943																																																																																																																																																																																																																																																	
406022																																																																																																																																																																																																																																																	
406059																																																																																																																																																																																																																																																	
406666																																																																																																																																																																																																																																																	
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																																																																																																																																																																																																																	
407645																																																																																																																																																																																																																																																	
407850																																																																																																																																																																																																																																																	
408307																																																																																																																																																																																																																																																	
408642																																																																																																																																																																																																																																																	
408875																																																																																																																																																																																																																																																	
409265																																																																																																																																																																																																																																																	
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748																																																																																																																																																																																																																																																	
410917																																																																																																																																																																																																																																																	
410944																																																																																																																																																																																																																																																	
411062																																																																																																																																																																																																																																																	
411174																																																																																																																																																																																																																																																	
411231																																																																																																																																																																																																																																																	
411240																																																																																																																																																																																																																																																	
411473																																																																																																																																																																																																																																																	
411512																																																																																																																																																																																																																																																	
411549																																																																																																																																																																																																																																																	
411576																																																																																																																																																																																																																																																	
411624																																																																																																																																																																																																																																																	
411651																																																																																																																																																																																																																																																	
412153																																																																																																																																																																																																																																																	
412452																																																																																																																																																																																																																																																	
412555																																																																																																																																																																																																																																																	
