"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
158741																																																																																																																																																								0	0	0	0				0	0	0	2560	0		21		0			0	0	0	0	0	0																																																								0	0									
159636																																																																																																																																																								0	0	0	0	0	0	30000	0	0	0	139481	33861	0	16586	0	73847	0	0	0	0	0	0	0	0	0	0	0	0	17500	0	0	0	0	0	0	0	0	0	0	0	20422	0	0	0	0	0	0	0	0	0	0	0	67922	0	0	0	0	0	0	0	0	0	0	0	1759	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159645																																																																																																																																																								118	0	0	0				0	0	0	319	0		0		0			0	0	0	0	0	0																													14415																				0							0	0									
159953																																																																																																																																																								600	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
159971																																																																																																																																																								0	0	0	0				0	0	0	24208	0		0		0			0	0	0	0	0	0																																																								0	0									
160360																																																																																																																																																								0	0	0	0				0	0	0	4391	0		59		55			0	0	0	0	0	0																																																								37753	0									
160454																																																																																																																																																								0	25000	0	0				0	0	0	0	0		584		0			0	0	0	0	0	0																																																								0	0									
160650																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15695	1606	0	8112		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160959																																																																																																																																																								0	69500	0	0	0	0	0	0	0	0	35526	9040	0	3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124440	0	0	0	0	0	0	0	0	0	0	0	134449	0	0	0	0	0	0	0	0	0	0	0	258889	0	0	0	0	0	0	0	0	0	0	0	2854	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																																																																																																																																																								0	0	0	0				0	0	0	71053	0		352		1941			0	0	0	0	0	0																													11900																				0							0	0									
161602																																																																																																																																																								0	0	0	0				0	0	0	206719	0		2855		9828			0	0	0	0	0	3968																													0																				577496							0	0									
162337																																																																																																																																																								0	23000	0	0				0	0	0	23101	2916		1113		0			0	0	0	0	0	0																													916																				0							0	0									
163343																																																																																																																																																								0	0	0	0				0	0	0	789	0		0		25			0	0	0	0	0	0																																																								0	0									
163549																																																																																																																																																								0	0	0	0	0	0	101945	0	0	0	22232	0	0	4571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102107	0	0	0	0	0	0	0	0	0	0	0	6410	0	0	0	6408	0	0	0	0	0	48473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163857																																																																																																																																																								0	0	0	0				0	0	0	0	2334		0		470			0	0	0	0	0	0																													6827																				0							0	0									
164153																																																																																																																																																								0	0	0	0				0	0	0	768	0		0		0			0	0	0	0	0	0																													995																				0							0	7304									
164331																																																																																																																																																								0	0	0	0				0	0	0	1497	0		0		249			0	0	0	0	0	0																																																								0	0									
164377																																																																																																																																																								0	0	0	0				0	0	0	392	0		0		0			0	0	0	0	0	0																																																								0	0									
164957																																																																																																																																																								0	0	0	0				0	0	0	1281	0		0		0			0	0	0	0	0	0																																																								0	0									
164975																																																																																																																																																								0	0	0	0				0	0	0	6929	0		0		0			0	0	0	0	0	0																																																								0	0									
165039																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	10414	0	0	267		30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165628																																																																																																																																																								4388	0	0	95778	0	0	4602419	0	0	0	794103	202130	0	19438	0	13246	0	0	0	0	0	0	0	102118	0	0	0	0	89500	11780978	0	0	0	0	0	0	0	0	0	0	88761	0	0	0	0	0	0	0	0	0	0	0	4780680	11780978	0	0	0	0	0	0	0	0	0	0	122850	112537	0	0	122670	112537	0	0	0	0	2301210	0	290	84	0	0	0	0	0	0	0	0	0	224930	56481	
165758																																																																																																																																																								0	0	0	0				0	0	0	8482	0		0		676			0	0	0	0	0	0																																																								0	0									
165806																																																																																																																																																								0	770	0	0	0	0	0	0	0	0	66531	0	0	6821	0	7822	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166111																																																																																																																																																								0	0	0	0				0	0	0	7750	0		0		0			0	0	0	0	0	0																																																								0	0									
166531																																																																																																																																																								0	0	0	0				0	0	0	8513	0		841		0			0	0	0	0	0	0																																																								0	0									
166652																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	13224	0	0	55371		3544		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4119	0	0	0	0	0	0	0	0	0	0	0	4119	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
166849																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
167453																																																																																																																																																								0	0	0	0				0	0	0	5089	2902		80		127			0	0	0	0	0	0																																																								0	0									
167752																																																																																																																																																								0	0	0	0				0	0	0	102	0		0		0			0	0	0	0	0	0																																																								0	0									
168357																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2617	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168571																																																																																																																																																								0	0	0	0				0	0	0	1123	0		2375		0			0	0	0	0	0	0																																																								0	0									
169327																																																																																																																																																								0	0	0	0				0	0	0	17415	0		0		1961			0	0	0	0	0	0																													4712																				0							0	0									
169354																																																																																																																																																								0	0	0	0				0	0	0	0	0		125		0			0	0	0	0	0	0																																																								0	0									
169653																																																																																																																																																								0	0	0	0	0	0	922345	0	0	0	517457	0	0	14474	0	3610	0	0	0	0	0	0	0	0	0	0	0	0	151088	0	0	0	0	0	0	0	0	0	0	0	110447	0	0	0	200000	0	0	0	0	0	0	0	1383880	0	0	0	0	0	0	0	0	0	0	0	30144	0	0	0	16046	0	0	0	0	0	326187	0	51	0	0	0	0	0	0	0	0	0	0	30765	12500	
169756																																																																																																																																																								0	0	0	0				0	0	0	1996	0		1380		0			0	0	0	0	0	0																																																								0	0									
170257																																																																																																																																																								25	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
170275																																																																																																																																																								0	0	0	0				0	0	0	9125	0		3		4512			0	0	0	0	0	1472																																																								0	0									
170332																																																																																																																																																								0	3095	0	0	0	0	0	0	0	0	5466	0	0	0		55		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170640																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
171133	0	0	0	0	0	0	0	0	0	0	3475	0	0	1217		155		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	9433	0	200																																																																																										
171656																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6994	0	0	0		0		0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																																																																																																																																																								0	0	0	0				0	0	0	4487	0		0		0			0	0	0	0	0	0																																																								0	0									
171768																																																																																																																																																								0	97900	0	0				0	0	0	442	0		229		137			0	0	0	0	0	0																													13266																				0							0	0									
172251																																																																																																																																																								0	0	0	0				0	0	0	0	0		40		0			0	0	0	0	0	609																																																								0	0									
172457																																																																																																																																																								0	0	0	0				0	0	0	3493	925		2375		35			0	0	0	0	0	0																																																								0	0									
172475																																																																																																																																																								0	93000	0	0				0	0	0	14793	0		0		144			0	0	0	0	0	0																													40000																				0							0	0									
172859																																																																																																																																																								0	3730	0	0				0	0	0	253	0		0		0			0	0	0	0	0	0																																																								0	0									
173306																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	25614	0	0	0		2677		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173342																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
173557																																																																																																																																																								0	0	0	0				0	0	0	5142	0		0		866			0	0	0	0	0	0																																																								0	0									
173575																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	110678	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																																																																																																																																																								0	0	0	0				0	0	0	213	0		2429		0			0	0	0	0	0	16																																																								0	0									
173959																																																																																																																																																								45	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
174321																																																																																																																																																								0	0	0	0				0	0	0	5149	0		0		50			0	0	0	0	0	0																													9065																				0							0	0									
174367																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	51	0	0	0		142		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174572																																																																																																																																																								12142	0	0	0	0	0	751743	0	0	0	275302	4662	0	0	0	1588	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751743	0	0	0	0	0	0	0	0	0	0	0	12551	0	0	0	28156	0	0	0	0	0	751743	0	0	0	0	1617	0	0	0	0	0	0	0	0	0	
175056																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	649		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9863	581	0	126		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175458																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
175609																																																																																																																																																								0	0	0	0				0	0	0	2004	1060		0		137			0	0	0	0	0	0																																																								0	0									
176101																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	13600	0	0	7547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176325																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8075	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176437																																																																																																																																																								0	0	0	0				0	0	0	0	0		128		0			0	0	0	0	0	0																																																								0	0									
176464																																																																																																																																																								0	0	0	0				0	0	0	0	0		86		0			0	0	0	0	0	0																																																								0	0									
176642																																																																																																																																																								0	0	0	0				0	0	0	1599	0		0		114			0	0	0	0	0	0																																																								0	0									
177135																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
177443																																																																																																																																																								35	0	0	0				0	0	0	487	0		0		0			0	0	0	0	0	0																																																								0	0									
177500																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		161			0	0	0	0	0	0																																																								0	0									
177555																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
177751																																																																																																																																																								521	0	0	0				0	0	0	0	0		11932		0			0	0	0	0	0	0																													38348																				0							0	0									
177920																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	95230	0	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178150																																																																																																																																																								0	0	0	0				0	0	0	3549	287		593		3175			0	0	0	0	0	0																																																								0	0									
178244																																																																																																																																																								0	0	0	0				0	0	0	3066	0		0		0			0	0	0	0	0	0																													1737																				0							0	0									
178356																																																																																																																																																								0	0	0	0				0	0	0	2222	0		0		0			0	0	0	0	0	0																																																								0	0									
178851																																																																																																																																																								0	0	0	0				0	0	0	23710	0		241		760			0	0	0	0	0	0																																																								0	0									
179148																																																																																																																																																								0	6500	0	0				0	0	0	322	2111		348		10			0	0	0	0	0	0																																																								0	0									
179335																																																																																																																																																								0	0	0	0				0	0	0	210	0		486		33			0	0	0	0	0	0																																																								0	0									
179700																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	23527	0	0	775		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144																																																																																																																																																								0	0	0	0				0	0	0	0	0		223		0			0	0	0	0	0	0																																																								0	0									
180443																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
180537																																																																																																																																																								0	0	0	0				0	0	0	0	0		220		0			0	0	0	0	0	0																																																								0	0									
180845																																																																																																																																																								0	62	0	0				0	0	0	445	0		180		0			0	0	0	0	0	0																																																								0	0									
181963																																																																																																																																																								0	0	0	0				0	0	0	543	3681		63		0			0	0	0	0	0	0																																																								0	0									
182353																																																																																																																																																								58	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
182951																																																																																																																																																								499	39500	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
183668																																																																																																																																																								0	0	0	0				0	0	0	0	0		839		863			0	0	0	0	0	0																																																								0	0									
183770																																																																																																																																																								1089	0	0	0				0	0	0	22020	0		0		0			0	0	0	0	0	0																													52000																				15681							0	0									
183958																																																																																																																																																								0	6250	0	0				0	0	0	460	3042		87		0			0	0	0	0	0	0																																																								0	0									
184656																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	120		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759																																																																																																																																																								62	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
185251																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		107			0	0	0	0	0	0																																																								0	0									
185448																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1092	0	0	218		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185859																																																																																																																																																								0	0	0	0				0	0	0	26926	3668		1849		0			0	0	0	0	0	0																																																								0	0									
186221																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	70163	0	0	315	315	4481	4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186548																																																																																																																																																								0	0	0	0				0	0	0	4439	0		117		329			0	0	0	0	0	0																													359																				0							0	0									
186717																																																																																																																																																								0	0	0	0				0	0	0	17426	0		173		9622			0	0	0	0	0	0																																																								0	0									
186744																																																																																																																																																								10453	0	0	0				0	0	0	8425	0		365		0			0	0	0	0	0	25391																													12877																				0							11340	0									
187648																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
187947																																																																																																																																																								1119	0	0	0	0	0	158996	0	0	0	18934	4123	0	3805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8505	0	0	0	0	0	0	0	0	0	0	0	2929	0	0	0	0	0	0	0	0	0	0	0	170430	0	0	0	0	0	0	0	0	0	0	0	4632	0	0	0	4015	0	0	0	0	0	91998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188056																																																																																																																																																								175	0	0	0				0	0	0	1331	0		0		0			0	0	0	0	0	0																																																								0	0									
188177																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188430																																																																																																																																																								0	0	0	0				0	0	0	2030	0		429		0			0	0	0	0	0	0																													55801																				0							0	0									
188449																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1243	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188720																																																																																																																																																								0	15000	0	0				0	0	0	12057	0		161		370			0	0	0	0	0	0																																																								0	0									
188739																																																																																																																																																								0	5050	0	0				5050	0	0	0	0		90		0			0	0	0	0	0	0																																																								0	0									
188917																																																																																																																																																								0	0	0	0				0	0	0	4599	0		0		71			0	0	0	0	0	0																																																								0	0									
189044																																																																																																																																																								0	10000	0	0	0	0	16047	0	0	0	70526	15543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111254	0	0	0	0	0	0	0	0	0	0	0	29504	0	0	0	0	0	0	0	0	0	0	0	156805	0	0	0	0	0	0	0	0	0	0	0	3067	0	0	0	1039	0	0	0	0	0	16047	0	0	0	0	9904	0	0	0	0	0	0	0	0	0	
189129																																																																																																																																																								0	0	0	0				0	0	0	70608	6143		65		665			0	0	0	0	0	0																																																								0	0									
189745																																																																																																																																																								0	0	0	0	0	0	212035	0	0	0	24231	0	0	97	0	1259	0	0	0	0	0	0	0	0	56673	0	0	0	62369	0	0	0	0	0	0	0	0	0	0	0	92143	0	0	0	0	0	0	0	0	0	0	0	423220	0	0	0	0	0	0	0	0	0	0	0	7578	0	0	0	3170	0	0	0	0	0	106018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189950																																																																																																																																																								0	0	0	0				0	0	0	335	0		0		0			0	0	0	0	0	54																																																								0	0									
190563																																																																																																																																																								0	0	0	0				0	0	0	0	0		25		0			0	0	0	0	0	0																																																								0	0									
190648																																																																																																																																																								0	0	0	0				0	0	0	4743	0		383		442			0	0	0	0	0	0																													3549																				0							0	0									
190947																																																																																																																																																								0	0	0	0				0	0	0	0	0		124		0			0	0	0	0	0	0																																																								0	0									
190956																																																																																																																																																								0	0	0	0				0	0	0	225	0		154		18			0	0	0	0	0	0																																																								0	0									
191355																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2850	0	0	0		351		0	0	0	0	0	0	0	0	0	0	0	1281	0	0	0	0	0	0	0	0	0	0	0	1281	0	0	0	0	0	0	0	0	0	0	0	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191935																																																																																																																																																								0	0	0	0				0	0	0	2779	0		1858		0			0	0	0	0	0	0																													5268																				0							0	0									
192147																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2131	7933	0	337		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192558																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6817	0	0	240		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192651																																																																																																																																																								0	0	0	0				0	0	0	344	37		0		0			0	0	0	0	0	0																																																								0	0									
192857																																																																																																																																																								0	0	0	0				0	0	0	0	916		168		0			0	0	0	0	0	0																																																								0	555									
193162																																																																																																																																																								190	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	1145																																																								0	0									
193247																																																																																																																																																								0	0	0	0				0	0	0	1896	0		0		0			0	0	0	0	0	0																													144432																				0							0	0									
193537																																																																																																																																																								0	0	0	0				0	0	0	960	0		260		294			0	0	0	0	0	0																																																								0	0									
193649																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1896	0	0	233		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193809																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	74104	0	0	0	0	346	346	0	0	0	0	0	0	0	0	0	0	0	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194440																																																																																																																																																								0	0	0	0				0	0	0	4153	0		360		0			0	0	0	0	0	0																																																								0	0									
194570																																																																																																																																																								0	11500	0	0				0	0	0	6074	0		0		0			0	0	0	0	0	0																																																								0	0									
194936																																																																																																																																																								0	0	0	0				0	0	0	13097	0		145		0			0	0	0	0	0	0																																																								0	0									
195111																																																																																																																																																								0	0	0	0				0	0	0	10284	0		0		3050			0	0	0	0	0	0																													7886																				0							0	0									
195157																																																																																																																																																								292	0	0	0				0	0	0	179	0		0		0			0	0	0	0	0	0																																																								0	0									
195456																																																																																																																																																								0	2050	0	0				0	0	0	0	0		10		373			0	0	0	0	0	0																																																								0	0									
