"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
335355																																																											
336147																																																											
336361																																																											
336576																																																											
336950																																																											
337247																																																											
337340																																																											
338646																																																											
338851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
338945																																																											
339072													404			404																						3472	404	0	0	404	0	115585	0	0	112239	0	0	82739									
339353																																																											
339456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
339607																																																											
339773	0	0	0	0	0	0	0	0	0	0	0	0	8838	0	0	8838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13593	0	0	13593	0	303579	0	0	300860	0	0	193434									
339858													1977		218	1759																						117629	1977	0	218	1759	0	191290	0	0	181179	0	0	13333705									
339876																																																											
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
340144																																																											
340256																																																											
340443																																																											
340742	795	0	45	0	0	45	0	14	0	0	14	0	0	0	0	0	0	593	0	0	593	0	2	0	0	2	0	6	0	0	6	0	43	0	0	43	0	0	644	0	0	644	0	0	0	0	0	0	0	108826	Interest rate swap	Mtg Int rate lock commitments	Mortgage written options	TBA's related to mtg banking	Interest rate swap	Mtg Int rate lock commitments	Mortgage written options	TBA's related to mtg banking	
340751																																																											
341310																																																											
342054																																																											
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
342410	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	403	0	0	403	0	8092	0	0	8064	0	0	450003									
342634	0	0	0	0	0	0	0	0	0	0	0	0	830	0	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84649	830	0	0	830	0	0	0	0	0	0	0	2548739	Loans held for sale								
343051																																																											
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
343257																																																											
343770																																																											
343903																																																											
343958																																																											
344647																																						0	0	0	0	0	0	0	0	0	0	0	0	614727									
344816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
344852																																																											
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225889									
345345																																																											
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68687									
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	45041									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667	0	0	4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667	0	0	4667	0	0	0	0	0	0	0	40245	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350572																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772													440			440																						2574	440	0	0	440	0	44762	0	0	43413	0	0	3275979									
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	381519									
353724																																																											
353957																																																											
354057																																																											
354253																																																											
354310													369				369	383			383		267			267												0	1019	0	0	650	369	0	118	0	0	114	0	276778	Interest Rate Locks				Interest Rate Swaps	Forward Contracts			
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	299830									
356239																																																											
356659																																																											
356752																																																											
357151																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359650																																																											
359744																																																											
360777																																																											
361055																																																											
361167													1198	27376		28574																						1565	1198	27376	0	28574	0	0	0	0	0	0	0	2772039									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302440									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657													891			891																						0	891	0	0	891	0	0	0	0	0	0	0	519535									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
365325													6647			4608	2039																					14892	6647	0	0	4608	2039	576827	0	0	562200	0	0	3262182									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	206635									
366247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
368522																																																											
368933																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370271	0	0	0	0	0	0	0	0	0	0	0	0	16248	529484	0	545732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16248	529484	0	545732	0	123254	0	0	163856	0	0	19416022									
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
373272																																																											
373553																																																											
373601																																						0	0	0	0	0	0	0	0	0	0	0	0	12943									
374130																																																											
374653													49			49		70			70																	0	119	0	0	119	0	0	0	0	0	0	0	563855					Best Effort Commitments				
374774																																																											
375034																																						0	0	0	0	0	0	0	0	0	0	0	0	394477									
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59393									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4250									
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
376947																																																											
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
377850																																																											
377908																																						0	0	0	0	0	0	0	0	0	0	0	0	233682									
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
379920													1584			1559	25																					14101	1584	0	0	1559	25	44117	114597	0	43835	115099	0	3125877									
380346																																																											
380458																																																											
380533																																																											
380654																																																											
380878																																																											
380944																																																											
381026																																																											
381343																																						0	0	0	0	0	0	0	0	0	0	0	0	153504									
381839																																																											
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	287079									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													1371			1371																						0	1431	0	0	1431	0	268019	0	0	262233	0	0	1118684									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
386852													246			246																						0	246	0	0	246	0	0	1246	0	0	1101	0	85474									
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
388940																																																											
389358																																																											
389376																																																											
389826																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Portion of Derivative								
391959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
393953																																																											
394156																																																											
394259																																																											
395238																		6427				6427																3321	6981	0	0	554	6427	202216	0	0	196399	0	0	9458840	Rabbi Trusts				Earnout liability				
396057																																																											
396244																																																											
396253																																																											
396356																																																											
396954																																																											
397456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
397531																																																											
397540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4522	0	4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4522	0	4522	0	0	0	0	0	0	0	0	104948	POSITIVE INT RATE SWAP				NEGATIVE INT RATE SWAP				
397559																																																											
397755																																																											
397858																																																											
398051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517													2856			2856																						0	2856	0	0	2856	0	0	0	0	0	0	0	680243									
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	211322									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
410944																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3565	0	0	0	0	0	32869	0	0	32223	0	0	21278									
411512																																						0	0	0	0	0	0	0	0	0	0	0	0	11580									
411549																																																											
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751																																						0	0	0	0	0	0	0	0	0	0	0	0	2126994									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	66316									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
415770																																																											
416245													24718			24718																						0	24718	0	0	24718	0	17834	0	0	16764	0	0	3072831									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
418856																																																											
419406																		198			198		809			809												0	1007	0	0	1007	0	0	0	0	0	0	0	1981738	MORTGAGE DERIVATIVE				MORTGAGE DERIVATIVE	CASH FLOW HEDGES			
419460																																																											
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
420877																																																											
421445																																																											
421539																																																											
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
422116																																																											
422433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	293652									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
424633																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534	0	0	0	0	0	0	0	0	0	0	0	0	10694	0	0	10694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7319	10694	0	0	10694	0	0	0	0	0	0	0	839242									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													1179			1179																						0	1179	0	0	1179	0	0	0	0	0	0	0	101050									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1903	0	0	0	0	0	0	0	0	0	0	0	4487447	Equity Warrants								
431323																																																											
431350																																																											
432058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	413822									
433550																																						0	0	0	0	0	0	0	0	0	0	0	0	157879									
433608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743608									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	121707									
434539																																																											
435059																																																											
435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1920929									
435255																																																											
435666																																																											
435750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542242									
436159													27569			27569																						101615	27569	0	0	27569	0	697407	0	0	676510	0	0	1406522									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													26610			4465	22145																					0	26610	0	0	4465	22145	0	0	0	0	0	0	3366579									
438434																																																											
439132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
439338																																																											
439356																																																											
439404													5257			5257																						0	5257	0	0	5257	0	0	0	0	0	0	0	306247									
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11637	0	0	0	0	0	10283	0	0	10283	0	0	484902									
441359																																																											
441470																																																											
441630																																																											
442011																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
446877																																																											
447070																																																											
447100													862			807	55																					0	862	0	0	807	55	0	0	0	0	0	0	74463									
447557																																																											
448040																																																											
448554																																																											
449038																																																											
449430																																																											
449832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
449935																																																											
450632																																																											
450669																																																											
450753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
450856	2493																	24661			24661		2607			2607												0	27268	0	0	27268	0	13248	0	0	12892	0	0	1018097	SWAPS	MORTGAGE LOAN COMMITMENTS			SWAPS	FORWARD CONTRACT COMMITMENTS			
450959																																																											
451068																																																											
451246																																																											
451273																																						0	0	0	0	0	0	0	0	0	0	0	0	618									
451965																																																											
452159																																																											
452739																																																											
452841																																																											
453147																																																											
453446																																																											
453839																																																											
454546																																																											
454658																																																											
454676																																																											
454975																																																											
455150																																																											
455253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
455459																																																											
455552																																																											
455945																																																											
455972	0	0	0	0	0	0	0	0	0	0	0	0	3567	0	0	3567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3567	0	0	3567	0	30348	0	0	29473	0	0	126948									
456045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3051463									
456054																																																											
456250																																																											
456344																																																											
456755																																						0	0	0	0	0	0	0	0	0	0	0	0	120948									
457060																																																											
457220																																																											
457426																																																											
457752																																																											
458142																																																											
458544																																																											
458665																																																											
458946																																																											
459130																																																											
459354																																																											
459372																																																											
459644																																																											
459671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45207									
460033																																						0	0	0	0	0	0	0	0	0	0	0	0	1050092									
460275																																																											
460332																																																											
460350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
460556																																																											
460770																																																											
461058																																																											
463203																																																											
463342																																																											
463605																																																											
463650																																																											
463735													6781	9593		11507	4867																					0	6781	9593	0	11507	4867	66138	0	0	63847	0	0	7300421									
464255																																																											
464853																																																											
465038																																																											
465243																																																											
465524																																																											
465618																																																											
465672																																																											
466044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
466240																																																											
466754																																																											
466857																																						0	0	0	0	0	0	0	0	0	0	0	0	1458903									
466932																																																											
467144																																																											
467470																																																											
467658																																																											
467733																																																											
468673																																																											
468806																																																											
469250																																																											
469559																																																											
469737																																																											
470032																																																											
470050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	376	0	61802	0	0	60087	0	0	5546081	Derivative Fair Value for Interest Rate Locks				Derivative Fair Value for MBS Trades				
470434																																																											
470452																																						0	0	0	0	0	0	0	0	0	0	0	0	646777									
471057																																																											
472018																																																											
472045																																																											
472148																																																											
472250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
472531																																																											
472616																																																											
472643																																																											
472951																																																											
472979																																																											
473042																																																											
473257																																																											
473266																																																											
473501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2356	0	0	0	0	0	4334	0	0	4215	0	0	1656221									
473930																																																											
474058																																																											
474245																																																											
474254																																																											
474357																																																											
474450																																																											
474544																																																											
474656																																																											
474759													20001			20001																						40844	20001	0	0	20001	0	136999	0	0	132978	0	0	508975									
474777																																																											
474919																		10083		10083																		0	10304	0	10083	221	0	41924	0	0	40417	0	0	3138927	Other - rabbi trust assets				Other - rabbi trust liabilities				
475345																																																											
475354																																																											
475653																																																											
475756																																																											
476342																																																											
476445																																																											
476472																																																											
476539																																																											
476810																																																			Negotiable CDs								
477303																																																											
477321																																																											
477349																																																											
477376																																																											
477639																																																											
477648																																																											
477844																																																											
478140																																																											
478195																																																											
478252																																																											
478533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
478766																																																											
479071																																																											
479268																																						0	0	0	0	0	0	0	0	0	0	0	0	1714236									
479370																																																											
479446																																																											
479567																																																											
479754																																																											
479839																																																											
480059																																																											
480228																																																											
480246																																																											
480330																																																											
480433																																																											
480723																																																											
480853																																																											
481159																																																											
481177																																						0	0	0	0	0	0	0	0	0	0	0	0	338339									
481430																																																											
481579																																																											
481627																																																											
481748																																																											
481944																																																											
482053																																																											
482156																																																											
482370																																																											
482446																																																											
483274																																																											
483537																																																											
483751																																																											
484057																																																											
