"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
147651																																																																																							
147679																																																																																							
147857																																																																																							
147923																																																																																							
148171																																																																																							
148238																																																																																							
148340																																																																																							
148470																																																																																							
148715																																																																																							
148809																																																																																							
148920																																																																																							
149150																																																																																							
150035																																												36	0	95099	1289	0	0	209	0	327109	4785	0	0	949	0	301715	984	0	0	150	0	171519	2425	0	0	0	0	0	0	0	0	3	1	11721	97	0	0	0	1347	1	907163	9580	0	0	
150044																																																																																							
150156																																																																																							
150727																																																																																							
151546																																																																																							
151957																																																																																							
152057																																																																																							
152253																																																																																							
152431																																																																																							
152440																																																																																							
153054																																																																																							
153353																																																																																							
154154																																																																																							
154770																																																																																							
155759																																																																																							
156457																																																																																							
156635																																																																																							
156970																																																																																							
157155																																																																																							
157379																																																																																							
157650																																																																																							
157744																																																																																							
157856																																																																																							
158376																																																																																							
158741																																																																																							
159636																																												0	0	562234	9234	0	0	544	31	936103	17551	0	0	2270	532	661941	9175	0	0	0	0	196463	1362	0	0	0	0	3293	99	0	0	0	0	33322	1330	0	0	0	2814	563	2393356	38751	0	0	
159645																																																																																							
159953																																																																																							
159971																																																																																							
160360																																																																																							
160454																																																																																							
160650																																																																																							
160959																																												65	0	43732	590	0	0	8953	879	709645	8386	0	0	14079	1452	420969	4294	0	0	10971	1612	539382	6424	0	0	63	24	3187	69	0	0	10	3	4744	88	0	0	6704	34141	3970	1721659	26555	0	0	
161273																																																																																							
161602																																																																																							
162337																																																																																							
163343																																																																																							
163549																																												496	28	50118	692	0	0	6826	65	496276	5275	0	0	2415	181	100983	537	0	0	4300	453	495289	2970	0	0	0	0	0	0	0	0	245	13	79005	560	0	0	1463	14282	740	1221671	11497	0	0	
163857																																																																																							
164153																																																																																							
164331																																																																																							
164377																																																																																							
164957																																																																																							
164975																																																																																							
165039																																																																																							
165628																																																																																							
165758																																																																																							
165806																																																																																							
166111																																																																																							
166531																																																																																							
166652																																																																																							
166849																																																																																							
167453																																																																																							
167752																																																																																							
168357																																																																																							
168571																																																																																							
169327																																																																																							
169354																																																																																							
169653																																												0	0	80942	834	0	0	5690	0	1761543	21416	0	0	3990	67	748349	8727	0	0	18485	5052	851703	10645	0	0	0	0	0	0	0	0	0	0	17111	197	0	0	0	28165	5119	3459648	41819	0	0	
169756																																																																																							
170257																																																																																							
170275																																																																																							
170332																																																																																							
170640																																																																																							
171133																																																																																							
171656																																																																																							
171759																																																																																							
171768																																																																																							
172251																																																																																							
172457																																																																																							
172475																																																																																							
172859																																																																																							
173306																																																																																							
173342																																																																																							
173557																																																																																							
173575																																												0	0	208229	2812	0	0	2507	0	159416	3426	0	0	2009	0	720842	2589	0	0	105	4	47981	582	0	0	0	0	0	0	0	0	0	0	3983	88	0	0	107	4621	4	1140451	9604	0	0	
173641																																																																																							
173959																																																																																							
174321																																																																																							
174367																																																																																							
174572																																												0	0	260933	9160	0	0	34026	149	3078986	26105	1557	0	7160	287	2160940	18292	376	0	1996	14	469729	15886	590	0	0	0	1605	0	0	0	0	0	1111	5	0	0	0	43182	450	5973304	69448	2523	0	
175056																																																																																							
175140																																																																																							
175458																																																																																							
175609																																																																																							
176101																																												578	0	70179	980	0	0	25677	1304	755397	9232	0	0	665	3	70690	326	0	0	2820	451	343907	4495	0	0	0	0	0	0	0	0	119	26	16853	232	0	0	0	29859	1784	1257026	15265	0	0	
176325																																																																																							
176437																																																																																							
176464																																																																																							
176642																																																																																							
177135																																																																																							
177443																																																																																							
177500																																																																																							
177555																																																																																							
177751																																																																																							
177920																																												0	0	62229	408	0	0	6154	866	442705	8732	0	0	1454	39	334333	3014	0	0	722	169	199836	954	0	0	0	0	0	0	0	0	0	0	8862	18	0	0	0	8330	1074	1047965	13126	0	0	
178150																																																																																							
178244																																																																																							
178356																																																																																							
178851																																																																																							
179148																																																																																							
179335																																																																																							
179700																																																																																							
180144																																																																																							
180443																																																																																							
180537																																																																																							
180845																																																																																							
181963																																																																																							
182353																																																																																							
182951																																																																																							
183668																																																																																							
183770																																																																																							
183958																																																																																							
184656																																																																																							
184759																																																																																							
185251																																																																																							
185448																																																																																							
185859																																																																																							
186221																																												211	0	50515	416	0	0	1530	12	352280	4384	0	0	512	39	177749	2426	0	0	3	0	126880	885	0	0	0	0	0	0	0	0	11	0	116522	1288	0	0	23	2267	51	823946	9422	0	0	
186548																																																																																							
186717																																																																																							
186744																																																																																							
187648																																																																																							
187947																																												145	0	68240	1638	0	0	5007	574	605671	7954	0	0	1407	50	129479	989	0	0	5700	1389	315545	5897	0	0	0	0	763	8	0	0	4	4	11473	119	0	0	425	12263	2017	1131171	17030	0	0	
188056																																																																																							
188177																																																																																							
188430																																																																																							
188449																																																																																							
188720																																																																																							
188739																																																																																							
188917																																																																																							
189044																																												0	0	80487	1271	0	0	4388	14	367472	4201	0	0	350	3	144305	1444	0	0	0	0	105106	917	0	0	0	0	2474	98	0	0	140	39	28088	834	0	0	7220	4878	56	727932	15985	0	0	
189129																																																																																							
189745																																												0	0	101335	765	0	0	621	182	499886	6179	0	0	963	150	104934	740	0	0	8384	2763	156840	2826	0	0	0	0	0	0	0	0	0	0	706	10	0	0	0	9968	3095	863701	10520	0	0	
189950																																																																																							
190563																																																																																							
190648																																																																																							
190947																																																																																							
190956																																																																																							
191355																																																																																							
191935																																																																																							
192147																																																																																							
192558																																																																																							
192651																																																																																							
192857																																																																																							
193162																																																																																							
193247																																																																																							
193537																																																																																							
193649																																																																																							
193809																																												0	0	203149	2526	0	0	2788	100	252498	3654	0	0	2090	31	775078	1724	0	0	0	0	105540	433	0	0	0	0	0	0	0	0	0	0	540	10	0	0	842	4878	131	1336805	9189	0	0	
194440																																																																																							
194570																																																																																							
194936																																																																																							
195111																																																																																							
195157																																																																																							
195456																																																																																							
196752																																																																																							
196800																																																																																							
197142																																																																																							
197254																																																																																							
197302																																																																																							
197478																																																																																							
197759																																																																																							
198073																																																																																							
198149																																																																																							
198251																																																																																							
198961																																																																																							
199137																																																																																							
199351																																																																																							
199436																																																																																							
199463																																																																																							
200042																																																																																							
200378																																																																																							
200435																																																																																							
201254																																																																																							
201834																																												0	0	310598	6276	0	0	13115	0	1094877	15955	0	0	1201	0	55650	641	0	0	654	370	188843	1079	0	0	0	0	0	0	0	0	0	0	63	6	0	0	6996	14970	370	1650031	30953	0	0	
202514																																																																																							
202541																																																																																							
202907																																																																																							
203043																																																																																							
203052																																																																																							
203575																																																																																							
204004																																																																																							
204077																																																																																							
204237																																																																																							
204826																																																																																							
205243																																																																																							
205346																																																																																							
205458																																																																																							
205542																																																																																							
206156																																																																																							
206174																																																																																							
206473																																																																																							
206772																																																																																							
206950																																																																																							
207041																																																																																							
207050																																																																																							
207452																																																																																							
207470																																																																																							
207555																																																																																							
207845																																																																																							
207872																																																																																							
207957																																																																																							
208057																																																																																							
208244																																																																																							
208347																																																																																							
208440																																																																																							
208459																																																																																							
208570																																																																																							
208655																																																																																							
208972																																																																																							
209148																																																																																							
209362																																																																																							
209559																																																																																							
209858																																																																																							
210238																																																																																							
210256																																																																																							
210434																																																																																							
210779																																																																																							
211114																																																																																							
211271																																												0	0	161767	1828	0	0	553	0	159841	7819	0	0	17908	65	1017861	15942	2969	0	6673	0	82	0	0	0	0	0	0	0	0	0	0	0	421	18	0	0	0	25134	65	1339972	25607	2969	0	
211338																																																																																							
211851																																																																																							
212018																																																																																							
212335																																																																																							
212344																																																																																							
212465																																																																																							
212522																																												1283	122	34332	416	0	0	10395	1440	333167	4454	0	0	438	68	266932	2776	0	0	1071	507	475974	7136	0	0	0	0	3560	104	0	0	9	0	53739	801	0	0	882	13196	2137	1167704	16569	0	0	
212577																																																																																							
213471																																																																																							
213538																																																																																							
213912																																																																																							
213958																																																																																							
214106																																												102	0	81282	1641	0	0	1225	58	448921	13177	0	0	1638	176	407692	1997	0	0	3329	157	156796	2191	0	0	0	0	0	0	0	0	0	0	4821	267	0	0	4	6294	391	1099512	19277	0	0	
214414																																												0	0	0	0	0	0	6770	1031	873104	9009	0	0	770	0	193804	649	0	0	4482	125	323679	3441	0	0	0	0	3360	67	0	0	17	0	52437	545	0	0	220	12039	1156	1446384	13931	0	0	
214722																																																																																							
214807																																																																																							
214843																																																																																							
215345																																																																																							
215354																																																																																							
215653																																																																																							
215662																																																																																							
215710																																																																																							
216164																																																																																							
216230																																																																																							
216922																																																																																	0		0		0	0	
217059																																																																																							
218131																																																																																							
218261																																																																																							
218850																																																																																							
218878																																																																																							
219044																																																																																							
219651																																																																																							
219679																																																																																							
220059																																																																																							
220527																																												6	1	90573	1037	0	0	1741	10	397617	2318	0	0	12148	795	270951	1908	0	0	59	0	108746	996	0	0	0	0	0	0	0	0	0	0	6519	89	0	0	2133	13954	806	874406	8481	0	0	
220844																																																																																							
220974																																																																																							
221775																																																																																							
222156																																																																																							
222446																																																																																							
222558																																																																																							
222754																																																																																							
223322																																												686	0	203754	1610	0	0	22887	92	878930	6945	0	0	442	0	404652	3197	0	0	5301	0	489323	3866	0	0	0	0	0	0	0	0	23	0	64711	512	0	0	9528	29339	92	2041370	25658	0	0	
223452																																																																																							
223751																																																																																							
223845																																																																																							
224954																																																																																							
225054																																																																																							
225157																																																																																							
225559																																																																																							
225942																																																																																							
226949																																																																																							
227151																																																																																							
227357																																																																																							
227656																																																																																							
227777																																																																																							
228000																																																																																							
228055																																																																																							
228158																																																																																							
228279																																																																																							
228345																																																																																							
229070																																																																																							
229173																																																																																							
229342																																																																																							
229454																																																																																							
229801																																																																																							
229913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	2508	6034884	5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	2508	6034884	5043	0	0																																												
230423																																																																																							
230610																																																																																							
230759																																																																																							
231279																																																																																							
232847																																																																																							
232856																																																																																							
233031																																																																																							
233246																																																																																							
233358																																																																																							
233442																																																																																							
233527																																																																																							
233554																																																																																							
234355																																																																																							
234506																																																																																							
234739																																																																																							
234841																																																																																							
235174																																																																																							
235231																																																																																							
235316																																																																																							
235446																																																																																							
235530																																																																																							
235558																																																																																							
235950																																																																																							
236153																																												6790	97	328152	2594	0	0	33156	232	1096412	11748	0	0	9387	463	588381	4736	0	0	13652	1107	877754	6553	0	0	10	10	11534	317	0	0	16	0	73716	1370	0	0	0	63011	1909	2975949	27318	0	0	
236256																																																																																							
236603																																																																																							
236706																																												0	0	26756	166	0	0	529	0	2656134	40637	0	0	2711	57	553209	2214	0	0	3258	0	1299491	19791	0	0	0	0	0	0	0	0	0	0	26745	91	0	0	549	6498	57	4562335	63448	0	0	
236957																																																																																							
237066																																												0	0	128884	1645	0	0	704	0	171456	2157	0	0	710	0	210167	2534	0	0	5601	0	315899	8297	0	0	0	0	0	0	0	0	28	0	5792	125	0	0	0	7043	0	832198	14758	0	0	
237619																																												550	0	64364	1602	0	0	12727	464	476101	11854	0	0	0	0	359191	4519	0	0	652	383	165701	3803	0	0	0	0	0	0	0	0	187	187	25585	440	0	0	6	14116	1034	1090942	22224	0	0	
237954																																																																																							
238139																																																																																							
238250																																																																																							
238737																																																																																							
239556																																																																																							
239613																																																																																							
239659																																																																																							
239752																																																																																							
240954																																																																																							
241009																																																																																							
241157																																																																																							
241559																																																																																							
241607																																																																																							
242257																																																																																							
242444																																												588	213	39194	427	8	0	4309	1010	717640	7818	279	0	7419	171	148364	1616	2719	4	0	0	78903	860	0	0	0	0	0	0	0	0	12	0	3451	38	0	0	1236	12328	1394	987552	11995	3006	4	
242949																																																																																							
242958																																																																																							
242976																																																																																							
243375																																																																																							
243414																																																																																							
243955																																																																																							
244037																																																																																							
244149																																																																																							
244158																																																																																							
244251																																																																																							
245016	0	0	0	0	0	0	15514	15514	0	0	0	0	2978	2978	0	0	0	0	768	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19260	19260	0	0	0	0																																												
245276																																																																																							
245351																																																																																							
245557																																																																																							
246022																																																																																							
246134																																																																																							
246237																																																																																							
246451																																																																																							
246657																																																																																							
246947																																																																																							
246956																																																																																							
247140																																																																																							
247355																																																																																							
247476																																																																																							
247551																																																																																							
247908																																																																																							
248240																																												19678	461	86442	1413	0	0	8822	1501	384180	3244	0	0	889	211	142227	538	0	0	4950	1709	344640	4540	0	0	0	0	0	0	0	0	149	8	5027	17	0	0	0	34488	3890	962516	9752	0	0	
248352																																																																																							
248455																																																																																							
248633																																																																																							
248745																																																																																							
249416																																																																																							
249612																																																																																							
249658																																																																																							
250430																																																																																							
250476																																																																																							
250850																																																																																							
251352																																																																																							
251558																																																																																							
251745																																																																																							
251978																																																																																							
252041																																																																																							
252452																																																																																							
252658																																																																																							
253356																																												0	0	110897	257	0	0	36336	1275	480455	9374	0	0	398	0	90711	934	0	0	1404	0	140733	1214	0	0	0	0	0	0	0	0	0	0	7751	211	0	0	0	38138	1275	830547	11990	0	0	
253468																																												0	0	16664	2675	0	0	0	0	1966763	45043	0	0	0	0	184942	1940	0	0	0	0	295751	6448	0	0	0	0	0	0	0	0	0	0	237	2	0	0	3843	0	0	2464357	59951	0	0	
253646																																																																																							
253730																																																																																							
253776																																																																																							
254317																																																																																							
254504																																																																																							
254849																																																																																							
255350																																																																																							
255547																																																																																							
255556																																																																																							
255574																																																																																							
255659																																												568	192	337382	4414	0	0	13904	289	1630495	21334	0	0	2293	136	813759	10647	0	0	954	71	533282	7128	0	0	0	0	1786	174	0	0	4	4	33399	437	0	0	0	17723	692	3350103	44134	0	0	
255873																																																																																							
256049																																																																																							
256058																																																																																							
256076																																																																																							
256179																																																																																							
256553																																												7699	1040	95335	1364	0	0	9091	1028	552590	4553	0	0	114269	5433	674633	8396	0	0	29352	1136	749181	9540	0	0	0	0	976	0	0	0	587	340	90844	802	0	0	4676	160998	8977	2163559	29331	0	0	
257233																																																																																							
257345																																																																																							
257578																																																																																							
257653																																																																																							
257756																																																																																							
258146																																																																																							
258306																																																																																							
258379																																																																																							
258445																																																																																							
258539																																																																																							
258771																																																																																							
258874																																																																																							
259059																																																																																							
259330																																																																																							
259442																																																																																							
259956																																																																																							
260055																																												7817	106	401296	5036	0	0	6246	244	1142974	14352	0	0	5797	127	1350541	16961	0	0	634	46	406687	2821	0	0	0	0	4196	190	0	0	210	79	36547	1504	0	0	687	20704	602	3342241	41551	0	0	
260831																																																																																							
260868																																												0	0	345420	1297	0	0	2042	508	962166	4631	218	0	372	1	355802	138	329	0	5263	3429	592283	6429	0	0	0	0	0	0	0	0	66	66	8241	28	0	0	0	7743	4004	2263912	12523	547	0	
261146																																																																																							
261360																																																																																							
261940																																																																																							
262059																																																																																							
262237																																																																																							
262358																																																																																							
262741																																																																																							
